disc,mean_1,cov_1,mean_2,cov_2,prob_1,prob_2,subdivision,alpha,power,timehorizon,arrival_rate, seed,method_name,dw_cost,pw_cost,dist_cost,total_cost
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,29,star,1.9874664152370587,0.0016123727479599454,198.70546124458303,200.69454003256806
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,30,nostar,0.0014098710407386141,1.8490142386662303,129.42945314280834,131.27987725251532
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,30,star,0.0014098710407386141,1.8490142386662303,129.42945314280834,131.27987725251532
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,31,nostar,0.03376888937893775,0.41082181465472345,278.4564765694246,278.90106727345824
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,31,star,0.03376888937893775,0.41082181465472345,278.4564765694246,278.90106727345824
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,32,nostar,0.07682049174222821,0.6594085563493713,228.64253502224682,229.3787640703384
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,32,star,0.07682049174222821,0.6594085563493713,228.64253502224682,229.3787640703384
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,33,nostar,2.4018842900605946,0.002143002435349064,130.19487702138656,132.5989043138825
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,33,star,2.4018842900605946,0.002143002435349064,130.19487702138656,132.5989043138825
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,34,nostar,0.05832246772009527,0.5546958009852365,304.69629186271857,305.3093101314239
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,34,star,0.05832246772009527,0.5546958009852365,304.69629186271857,305.3093101314239
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,35,nostar,0.0013709374126026975,3.8276242104198293,102.96821904570614,106.79721419353857
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,35,star,0.0013709374126026975,3.8276242104198293,102.96821904570614,106.79721419353857
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,36,nostar,0.0018367849799047324,4.613417971030784,100.06948295835942,104.6847377143701
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,36,star,0.0018367849799047324,4.613417971030784,100.06948295835942,104.6847377143701
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,37,nostar,0.06082142502393728,2.350003589950553,178.31930423324735,180.73012924822183
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,37,star,0.06082142502393728,2.350003589950553,178.31930423324735,180.73012924822183
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,38,nostar,3.2060162804393064,0.0020455981590269392,132.10276634863052,135.31082822722885
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,38,star,3.2060162804393064,0.0020455981590269392,132.10276634863052,135.31082822722885
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,39,nostar,0.7935207546448345,0.012902708783602663,282.50801541683853,283.31443888026695
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,39,star,0.7935207546448345,0.012902708783602663,282.50801541683853,283.31443888026695
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,40,nostar,1.5164421088555429,0.009817215657226966,232.59628724681212,234.1225465713249
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,40,star,1.5164421088555429,0.009817215657226966,232.59628724681212,234.1225465713249
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,41,nostar,0.03352752675570387,3.0955219975383774,160.96780190098005,164.09685142527414
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,41,star,0.03352752675570387,3.0955219975383774,160.96780190098005,164.09685142527414
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,42,nostar,4.199645527039481,0.0014574177276896626,79.0265856535672,83.22768859833437
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,42,star,4.199645527039481,0.0014574177276896626,79.0265856535672,83.22768859833437
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,43,nostar,0.001304083009845678,2.0367232190993194,110.49957666610833,112.5376039682175
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,43,star,0.001304083009845678,2.0367232190993194,110.49957666610833,112.5376039682175
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,44,nostar,0.003709926917698888,1.2582977567052105,167.32512138526553,168.58712906888843
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,44,star,0.003709926917698888,1.2582977567052105,167.32512138526553,168.58712906888843
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,45,nostar,0.9577745054620298,0.0015608434204912507,142.85437415328727,143.8137095021698
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,45,star,0.9577745054620298,0.0015608434204912507,142.85437415328727,143.8137095021698
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,46,nostar,0.0021933617275139597,2.8224266647173484,117.195096018317,120.01971604476186
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,46,star,0.0021933617275139597,2.8224266647173484,117.195096018317,120.01971604476186
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,47,nostar,0.04534722746646855,2.3177755234682347,144.91262582610452,147.27574857703922
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,47,star,0.04534722746646855,2.3177755234682347,144.91262582610452,147.27574857703922
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,48,nostar,0.22236044923172277,0.27426800898488096,308.7875416832048,309.2841701414214
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,48,star,0.22236044923172277,0.27426800898488096,308.7875416832048,309.2841701414214
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,49,nostar,0.5554142773954651,0.008507209845378146,251.79072744938102,252.35464893662186
0.25,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,49,star,0.5554142773954651,0.008507209845378146,251.79072744938102,252.35464893662186
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,0,nostar,1.5723911783645266,0.004912046569705092,202.13378300881482,203.71108623374906
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,0,star,1.5723911783645266,0.004912046569705092,202.13378300881482,203.71108623374906
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,1,nostar,0.182213484979221,0.1370646184240088,291.2342353813852,291.5535134847884
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,1,star,0.182213484979221,0.1370646184240088,291.2342353813852,291.5535134847884
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,2,nostar,0.33155695660140927,0.010112246365852406,324.0081287434951,324.34979794646233
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,2,star,0.33155695660140927,0.010112246365852406,324.0081287434951,324.34979794646233
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,3,nostar,0.8380585319222799,0.3505498578960748,217.02711728784948,218.21572567766782
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,3,star,0.8380585319222799,0.3505498578960748,217.02711728784948,218.21572567766782
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,4,nostar,0.0052057066758828055,1.5877184595358511,140.15964476441562,141.75256893062735
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,4,star,0.0052057066758828055,1.5877184595358511,140.15964476441562,141.75256893062735
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,5,nostar,0.03647366660013373,0.7477772408101111,225.65815001625987,226.4424009236701
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,5,star,0.03647366660013373,0.7477772408101111,225.65815001625987,226.4424009236701
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,6,nostar,0.022721330702640177,1.1649957689688735,173.06260767284763,174.25032477251915
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,6,star,0.022721330702640177,1.1649957689688735,173.06260767284763,174.25032477251915
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,7,nostar,0.0063892739102482205,1.1296653422830523,228.41883366604102,229.55488828223432
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,7,star,0.0063892739102482205,1.1296653422830523,228.41883366604102,229.55488828223432
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,8,nostar,0.03285381161079263,0.4657928930616413,320.192034495908,320.6906812005804
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,8,star,0.03285381161079263,0.4657928930616413,320.192034495908,320.6906812005804
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,9,nostar,0.7598372544360092,0.005048740539286963,209.3312762652834,210.0961622602587
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,9,star,0.7598372544360092,0.005048740539286963,209.3312762652834,210.0961622602587
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,10,nostar,0.009862893487070208,0.8349895293141056,270.2258789551484,271.0707313779496
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,10,star,0.009862893487070208,0.8349895293141056,270.2258789551484,271.0707313779496
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,11,nostar,0.012112719549062201,1.740620598614475,181.3198854935656,183.07261881172914
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,11,star,0.012112719549062201,1.740620598614475,181.3198854935656,183.07261881172914
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,12,nostar,0.0384706775362795,0.31085533108794483,265.73464348662543,266.0839694952497
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,12,star,0.0384706775362795,0.31085533108794483,265.73464348662543,266.0839694952497
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,13,nostar,2.802897074170973,0.004750382165904421,113.02843868570041,115.83608614203729
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,13,star,2.802897074170973,0.004750382165904421,113.02843868570041,115.83608614203729
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,14,nostar,0.20453631017710222,0.3090216896016269,241.6369664621846,242.15052446196333
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,14,star,0.20453631017710222,0.3090216896016269,241.6369664621846,242.15052446196333
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,15,nostar,1.1346245692182104,0.007561785195056695,236.1944190713531,237.33660542576638
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,15,star,1.1346245692182104,0.007561785195056695,236.1944190713531,237.33660542576638
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,16,nostar,1.0653677934022556,0.005112093253487547,162.94011417274552,164.01059405940126
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,16,star,1.0653677934022556,0.005112093253487547,162.94011417274552,164.01059405940126
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,17,nostar,2.115338024595505,0.004638227676519591,257.8013288993097,259.9213051515817
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,17,star,2.115338024595505,0.004638227676519591,257.8013288993097,259.9213051515817
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,18,nostar,0.21356221601339903,0.16453217275722862,312.84161694387507,313.2197113326457
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,18,star,0.21356221601339903,0.16453217275722862,312.84161694387507,313.2197113326457
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,19,nostar,0.04504783982255572,1.3833030637582802,232.39261664699174,233.8209675505726
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,19,star,0.04504783982255572,1.3833030637582802,232.39261664699174,233.8209675505726
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,20,nostar,0.9449345258212811,0.00541465413192732,220.33615452079215,221.28650370074536
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,20,star,0.9449345258212811,0.00541465413192732,220.33615452079215,221.28650370074536
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,21,nostar,1.2950058928520645,0.004094522004183328,165.7400583985719,167.03915881342814
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,21,star,1.2950058928520645,0.004094522004183328,165.7400583985719,167.03915881342814
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,22,nostar,0.5969812727174272,0.09928990840154371,209.58916482521244,210.2854360063314
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,22,star,0.5969812727174272,0.09928990840154371,209.58916482521244,210.2854360063314
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,23,nostar,2.030980174272887,0.19232018564645625,131.32536572732675,133.5486660872461
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,23,star,2.030980174272887,0.19232018564645625,131.32536572732675,133.5486660872461
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,24,nostar,0.004008672991899285,1.8334710910790337,124.31106640852744,126.14854617259837
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,24,star,0.004008672991899285,1.8334710910790337,124.31106640852744,126.14854617259837
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,25,nostar,0.22349193595332223,1.8714757471083123,162.17266213947877,164.2676298225404
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,25,star,0.22349193595332223,1.8714757471083123,162.17266213947877,164.2676298225404
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,26,nostar,0.23246229241913935,0.09186223655823808,286.8003081785321,287.1246327075095
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,26,star,0.23246229241913935,0.09186223655823808,286.8003081785321,287.1246327075095
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,27,nostar,2.7695582574564175,0.0049203365577102495,144.1632147993556,146.93769339336973
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,27,star,2.7695582574564175,0.0049203365577102495,144.1632147993556,146.93769339336973
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,28,nostar,0.9521179343003672,0.009313436744812642,164.75316737571927,165.71459874676447
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,28,star,0.9521179343003672,0.009313436744812642,164.75316737571927,165.71459874676447
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,29,nostar,2.0317926662137937,0.004429545828541898,198.583865916585,200.62008812862734
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,29,star,2.0317926662137937,0.004429545828541898,198.583865916585,200.62008812862734
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,30,nostar,0.0038510218400843814,1.8438314236250495,128.61889327929464,130.46657572475976
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,30,star,0.0038510218400843814,1.8438314236250495,128.61889327929464,130.46657572475976
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,31,nostar,0.03680494372221068,0.4281942053209136,278.0210857567065,278.48608490574964
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,31,star,0.03680494372221068,0.4281942053209136,278.0210857567065,278.48608490574964
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,32,nostar,0.08160059855869803,0.6679749032418046,229.913166891623,230.6627423934235
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,32,star,0.08160059855869803,0.6679749032418046,229.913166891623,230.6627423934235
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,33,nostar,2.515570179039013,0.0050005353293252446,133.41258508554148,135.93315579990983
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,33,star,2.515570179039013,0.0050005353293252446,133.41258508554148,135.93315579990983
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,34,nostar,0.06437898274311002,0.5797486263338221,292.4630680349408,293.10719564401774
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,34,star,0.06437898274311002,0.5797486263338221,292.4630680349408,293.10719564401774
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,35,nostar,0.003430586516147292,3.8411468911197133,102.96468595285039,106.80926343048625
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,35,star,0.003430586516147292,3.8411468911197133,102.96468595285039,106.80926343048625
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,36,nostar,0.0044882737607984365,4.647318853298027,100.13820380712889,104.79001093418772
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,36,star,0.0044882737607984365,4.647318853298027,100.13820380712889,104.79001093418772
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,37,nostar,0.06668677114532094,2.36254449200035,175.38175586955344,177.81098713269913
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,37,star,0.06668677114532094,2.36254449200035,175.38175586955344,177.81098713269913
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,38,nostar,3.216302880447882,0.003929475338305845,131.98163137069508,135.20186372648126
0.5,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.00390625,1.5,128.001,1.0,38,star,3.216302880447882,0.003929475338305845,131.98163137069508,135.20186372648126
